Word,Language
to ni za to ni za to ni za to ni za to ni za,Slovenian
anica sedaj si anica sedaj si anica sedaj si,Slovenian
od tedaj od tedaj od tedaj od tedaj od tedaj,Slovenian
pomislila je ana pomislila je ana pomislila je,Slovenian
potem ostrmi ko potem ostrmi ko potem ostrmi ko,Slovenian
sedem pripomni znova sedem pripomni znova sedem,Slovenian
samo zdaj samo zdaj samo zdaj samo zdaj samo,Slovenian
gornik {vznemirjen k gornik {vznemirjen k gornik,Slovenian
celo sobo celo sobo celo sobo celo sobo celo,Slovenian
anica sprva anica sprva anica sprva anica sprva,Slovenian
s komolci s komolci s komolci s komolci s,Slovenian
glej sosed  glej sosed  glej sosed  glej sosed,Slovenian
brez vas ne brez vas ne brez vas ne brez vas ne,Slovenian
v mladih v mladih v mladih v mladih v mladih,Slovenian
marjanica je izrocila marjanica je izrocila,Slovenian
in napotil in napotil in napotil in napotil in,Slovenian
ti jerica ze ti jerica ze ti jerica ze ti jerica,Slovenian
in zacela  in zacela  in zacela  in zacela  in,Slovenian
v moskvi  v moskvi  v moskvi  v moskvi  v,Slovenian
pameten clovek pameten clovek pameten clovek,Slovenian
toda luke toda luke toda luke toda luke toda,Slovenian
vsaka stvar  vsaka stvar  vsaka stvar  vsaka,Slovenian
glejte  glejte  glejte  glejte  glejte,Slovenian
seve caja mu seve caja mu seve caja mu seve caja,Slovenian
tem slabse  tem slabse  tem slabse  tem slabse,Slovenian
nisi je nisi je nisi je nisi je nisi je,Slovenian
prav to mislim prav to mislim prav to mislim,Slovenian
stopnic je stopnic je stopnic je stopnic je,Slovenian
pozdravljen franc pozdravljen franc pozdravljen,Slovenian
plesala sta pijta plesala sta pijta plesala sta,Slovenian
tako saj vidis tako saj vidis tako saj vidis,Slovenian
zdaj pa pokusimo zdaj pa pokusimo zdaj pa,Slovenian
pa ne k pa ne k pa ne k pa ne k pa ne k,Slovenian
ti je nadaljevala ti je nadaljevala ti je,Slovenian
kakor angel kakor angel kakor angel kakor angel,Slovenian
anica je se anica je se anica je se anica je se,Slovenian
sedla je znova sedla je znova sedla je znova,Slovenian
prav res smenajev prav res smenajev prav res,Slovenian
komaj smo bili komaj smo bili komaj smo bili,Slovenian
dober zdravnik dober zdravnik dober zdravnik,Slovenian
gornik {precej hladno gornik {precej hladno,Slovenian
tomaz sedi vise tomaz sedi vise tomaz sedi vise,Slovenian
lepo nevesto imas lepo nevesto imas lepo nevesto,Slovenian
krajcarje nam krajcarje nam krajcarje nam,Slovenian
nehvalezno je  nehvalezno je  nehvalezno je,Slovenian
ta ga je ta ga je ta ga je ta ga je ta ga je,Slovenian
sladka tolazba sladka tolazba sladka tolazba,Slovenian
blagor tebi je blagor tebi je blagor tebi je,Slovenian
zelo me  zelo me  zelo me  zelo me  zelo me,Slovenian
glasno sta glasno sta glasno sta glasno sta,Slovenian
grudnovka {zelo veselo grudnovka {zelo veselo,Slovenian
izgubljen si izgubljen si izgubljen si izgubljen,Slovenian
doktorja ni doma doktorja ni doma doktorja ni,Slovenian
in dekle je in dekle je in dekle je in dekle je,Slovenian
kramarji   kramarji   kramarji   kramarji,Slovenian
celokupnih koristi in celokupnih koristi in,Slovenian
molci je pograbila molci je pograbila molci je,Slovenian
stokalo je stokalo je stokalo je stokalo je,Slovenian
smentan fant smentan fant smentan fant smentan,Slovenian
domislil se je domislil se je domislil se je,Slovenian
od severa od severa od severa od severa od,Slovenian
prestrasena se je prestrasena se je prestrasena,Slovenian
klander {ponizneje} klander {ponizneje} klander,Slovenian
slikar je slikar je slikar je slikar je slikar,Slovenian
zelo sem bil zelo sem bil zelo sem bil zelo sem,Slovenian
tam nekje tam nekje tam nekje tam nekje tam,Slovenian
ostro prepricevalno  ostro prepricevalno  ostro,Slovenian
vola prodaja je vola prodaja je vola prodaja je,Slovenian
kdo ti kdo ti kdo ti kdo ti kdo ti,Slovenian
katra se katra se katra se katra se katra se,Slovenian
tedaj jo tedaj jo tedaj jo tedaj jo tedaj jo,Slovenian
vrnil se vrnil se vrnil se vrnil se vrnil se,Slovenian
srecala jo srecala jo srecala jo srecala jo,Slovenian
tja za tja za tja za tja za tja za,Slovenian
cim veci je cim veci je cim veci je cim veci je,Slovenian
tako je katra tako je katra tako je katra tako,Slovenian
zardeva cisto resno zardeva cisto resno zardeva,Slovenian
med narodom in med narodom in med narodom in med,Slovenian
na stropu na stropu na stropu na stropu na,Slovenian
seveda se je seveda se je seveda se je seveda se,Slovenian
tomaz ji tomaz ji tomaz ji tomaz ji tomaz ji,Slovenian
kako jo sovrazi kako jo sovrazi kako jo sovrazi,Slovenian
pohlepnosti pohlepnosti pohlepnosti pohlepnosti,Slovenian
stvareh jaz sem stvareh jaz sem stvareh jaz sem,Slovenian
kaj se mi kaj se mi kaj se mi kaj se mi kaj se,Slovenian
tudi anze tudi anze tudi anze tudi anze tudi,Slovenian
lepa je ta lepa je ta lepa je ta lepa je ta lepa,Slovenian
tod so tod so tod so tod so tod so,Slovenian
in kaksno in kaksno in kaksno in kaksno in,Slovenian
padle prve kaplje padle prve kaplje padle prve,Slovenian
sel je na sel je na sel je na sel je na sel je,Slovenian
in bog in bog in bog in bog in bog,Slovenian
se pocasi ob se pocasi ob se pocasi ob se pocasi,Slovenian
moja mati moja mati moja mati moja mati moja,Slovenian
kakor sem  kakor sem  kakor sem  kakor sem,Slovenian
malo okisanih jetric malo okisanih jetric malo,Slovenian
ali dihati ali dihati ali dihati ali dihati ali,Slovenian
luka ga je luka ga je luka ga je luka ga je luka,Slovenian
po mojem po mojem po mojem po mojem po mojem,Slovenian
prejsnji kadivec  prejsnji kadivec  prejsnji,Slovenian
samo zaradi  samo zaradi  samo zaradi  samo,Slovenian
umrl je vzkliknil umrl je vzkliknil umrl je,Slovenian
z bogom z bogom z bogom z bogom z bogom,Slovenian
{smeje}  {smeje}  {smeje}  {smeje}  {smeje},Slovenian
prav res prav res prav res prav res prav res,Slovenian
d&aagrave dragi d&aagrave dragi d&aagrave dragi,Slovenian
o srce o srce o srce o srce o srce,Slovenian
nic vec nic vec nic vec nic vec nic vec,Slovenian
zastavite vse svoje zastavite vse svoje,Slovenian
pot se je pot se je pot se je pot se je pot se,Slovenian
tako ti  tako ti  tako ti  tako ti  tako ti,Slovenian
in komu potem in komu potem in komu potem in,Slovenian
ves prijatelj potem ves prijatelj potem ves,Slovenian
glej da se glej da se glej da se glej da se glej,Slovenian
nisem pohujsal nisem pohujsal nisem pohujsal,Slovenian
narod se narod se narod se narod se narod se,Slovenian
odpahnil je duri odpahnil je duri odpahnil je,Slovenian
snubec je snubec je snubec je snubec je snubec,Slovenian
srecal je marjanico srecal je marjanico srecal,Slovenian
ne srdi se ne srdi se ne srdi se ne srdi se ne,Slovenian
toda sam toda sam toda sam toda sam toda sam,Slovenian
testament in se testament in se testament in se,Slovenian
toda lesniki toda lesniki toda lesniki toda,Slovenian
ti zemlja ti zemlja ti zemlja ti zemlja ti,Slovenian
tedaj se  tedaj se  tedaj se  tedaj se  tedaj,Slovenian
moza sta se moza sta se moza sta se moza sta se,Slovenian
ali kako ali kako ali kako ali kako ali kako,Slovenian
videla je videla je videla je videla je videla,Slovenian
saj ne ocitam saj ne ocitam saj ne ocitam saj ne,Slovenian
pohitela je pohitela je pohitela je pohitela je,Slovenian
pustil pri miru pustil pri miru pustil pri miru,Slovenian
dovrsili svoje studije dovrsili svoje studije,Slovenian
tine je prasal tine je prasal tine je prasal,Slovenian
na hisi temnostrmeci na hisi temnostrmeci na,Slovenian
lazi mi lazi mi lazi mi lazi mi lazi mi,Slovenian
ko se je ko se je ko se je ko se je ko se je,Slovenian
najvecje zlo najvecje zlo najvecje zlo najvecje,Slovenian
ali neza ocividno ali neza ocividno ali neza,Slovenian
prostorna veza ga prostorna veza ga prostorna,Slovenian
kolikor dalec kolikor dalec kolikor dalec,Slovenian
ljubo presenetil  ljubo presenetil  ljubo,Slovenian
{katarina proti ozadju {katarina proti ozadju,Slovenian
sem ze sem ze sem ze sem ze sem ze,Slovenian
ali te ne ali te ne ali te ne ali te ne ali te,Slovenian
na njenem na njenem na njenem na njenem na,Slovenian
misjak je odgovoril misjak je odgovoril misjak,Slovenian
glej noz je glej noz je glej noz je glej noz je,Slovenian
pocasi in pocasi in pocasi in pocasi in pocasi,Slovenian
kakor sem rekel kakor sem rekel kakor sem rekel,Slovenian
svojo jezo svojo jezo svojo jezo svojo jezo,Slovenian
} lina poglejte } lina poglejte } lina poglejte,Slovenian
brezmejna jeza brezmejna jeza brezmejna jeza,Slovenian
{grozdu  {grozdu  {grozdu  {grozdu  {grozdu,Slovenian
cloveka sedita prosim cloveka sedita prosim,Slovenian
ne morem  ne morem  ne morem  ne morem  ne,Slovenian
opotekal se opotekal se opotekal se opotekal se,Slovenian
dober vecer vsem dober vecer vsem dober vecer,Slovenian
videl jo videl jo videl jo videl jo videl jo,Slovenian
hocem biti hocem biti hocem biti hocem biti,Slovenian
fran ti si fran ti si fran ti si fran ti si fran,Slovenian
gornika gornika gornika gornika gornika,Slovenian
kako bi kako bi kako bi kako bi kako bi,Slovenian
luki pa luki pa luki pa luki pa luki pa,Slovenian
slabo obleceni slabo obleceni slabo obleceni,Slovenian
nevede skoro  nevede skoro  nevede skoro,Slovenian
komaj se so komaj se so komaj se so komaj se so,Slovenian
kadivec bi kadivec bi kadivec bi kadivec bi,Slovenian
odkod pa  odkod pa  odkod pa  odkod pa  odkod,Slovenian
cesta je cesta je cesta je cesta je cesta je,Slovenian
lepo da lepo da lepo da lepo da lepo da,Slovenian
bilo je ze bilo je ze bilo je ze bilo je ze bilo,Slovenian
tvoj brat tvoj brat tvoj brat tvoj brat tvoj,Slovenian
ali pasi je ali pasi je ali pasi je ali pasi je,Slovenian
psovanju in zabavljanju psovanju in zabavljanju,Slovenian
in zaklicalo in zaklicalo in zaklicalo in,Slovenian
hise so hise so hise so hise so hise so,Slovenian
prezirljivo ga je prezirljivo ga je prezirljivo,Slovenian
gruca se gruca se gruca se gruca se gruca se,Slovenian
govore tako  govore tako  govore tako  govore,Slovenian
ce pa ni ce pa ni ce pa ni ce pa ni ce pa ni,Slovenian
razumeti jih je razumeti jih je razumeti jih je,Slovenian
morda je morda je morda je morda je morda je,Slovenian
blagoslov vasih rok blagoslov vasih rok,Slovenian
anze je moj anze je moj anze je moj anze je moj,Slovenian
ce se  ce se  ce se  ce se  ce se,Slovenian
tam pa tam pa tam pa tam pa tam pa,Slovenian
krcmar prinesi krcmar prinesi krcmar prinesi,Slovenian
kaj stojis tam kaj stojis tam kaj stojis tam kaj,Slovenian
impertinentno nedostojno  impertinentno,Slovenian
kdo pravi kdo pravi kdo pravi kdo pravi kdo,Slovenian
posebno je  posebno je  posebno je  posebno je,Slovenian
naj se se naj se se naj se se naj se se naj se,Slovenian
gornik {zacuden} gornik {zacuden} gornik,Slovenian
ista mlada ista mlada ista mlada ista mlada ista,Slovenian
sodili boste drugace sodili boste drugace sodili,Slovenian
marjanica je stopila marjanica je stopila,Slovenian
ni moci ni moci ni moci ni moci ni moci,Slovenian
strmela je strmela je strmela je strmela je,Slovenian
tone je nekaj tone je nekaj tone je nekaj tone,Slovenian
eh bog eh bog eh bog eh bog eh bog,Slovenian
sprva mu sprva mu sprva mu sprva mu sprva mu,Slovenian
jutri pojde to jutri pojde to jutri pojde to,Slovenian
kdo ti je kdo ti je kdo ti je kdo ti je kdo ti,Slovenian
prvo sem prvo sem prvo sem prvo sem prvo sem,Slovenian
jerica se jerica se jerica se jerica se jerica,Slovenian
v hribih smo v hribih smo v hribih smo v hribih,Slovenian
zardevam pogostokrat zardevam pogostokrat,Slovenian
dolgo je molcal dolgo je molcal dolgo je molcal,Slovenian
posebno zadnje  posebno zadnje  posebno zadnje,Slovenian
grozd {seze grudnu grozd {seze grudnu grozd,Slovenian
tisti strup tisti strup tisti strup tisti strup,Slovenian
ni potrebe  ni potrebe  ni potrebe  ni potrebe,Slovenian
imenuje vas indirektno imenuje vas indirektno,Slovenian
samotna je samotna je samotna je samotna je,Slovenian
krcevito je krcevito je krcevito je krcevito je,Slovenian
stebelce {stoje} stebelce {stoje} stebelce,Slovenian
z urnimi koraki z urnimi koraki z urnimi koraki,Slovenian
zakrical ljudje so zakrical ljudje so zakrical,Slovenian
sam ne vem sam ne vem sam ne vem sam ne vem sam,Slovenian
te intimne  te intimne  te intimne  te intimne,Slovenian
mrzla sapa mrzla sapa mrzla sapa mrzla sapa,Slovenian
lucija je pokazala lucija je pokazala lucija je,Slovenian
zatorej dovolite zatorej dovolite zatorej,Slovenian
in ocital in ocital in ocital in ocital in,Slovenian
ljubi bog ljubi bog ljubi bog ljubi bog ljubi,Slovenian
cudnimi stvarmi ter cudnimi stvarmi ter cudnimi,Slovenian
tam pac tam pac tam pac tam pac tam pac,Slovenian
nic je dejal nic je dejal nic je dejal nic je,Slovenian
koncno pa koncno pa koncno pa koncno pa koncno,Slovenian
in sence in sence in sence in sence in sence,Slovenian
tega ne misli tega ne misli tega ne misli tega,Slovenian
strah je se strah je se strah je se strah je se,Slovenian
ali imate ali imate ali imate ali imate ali,Slovenian
ali pride ali pride ali pride ali pride ali,Slovenian
prej si prej si prej si prej si prej si,Slovenian
mativdova je mativdova je mativdova je mativdova,Slovenian
kako razbija kako razbija kako razbija kako,Slovenian
edino kmecko edino kmecko edino kmecko edino,Slovenian
ali sam ali sam ali sam ali sam ali sam,Slovenian
za tatico za tatico za tatico za tatico za,Slovenian
dovolite   dovolite   dovolite   dovolite,Slovenian
pa pazi pa pazi pa pazi pa pazi pa pazi,Slovenian
skoro divja je skoro divja je skoro divja je,Slovenian
o to bo o to bo o to bo o to bo o to bo,Slovenian
mislite da se mislite da se mislite da se,Slovenian
slike ki slike ki slike ki slike ki slike ki,Slovenian
jaz bi  jaz bi  jaz bi  jaz bi  jaz bi,Slovenian
na lilij na na lilij na na lilij na na lilij na,Slovenian
kozarec vode bi kozarec vode bi kozarec vode bi,Slovenian
zivel sem nekoc zivel sem nekoc zivel sem nekoc,Slovenian
ah papa  ah papa  ah papa  ah papa  ah papa,Slovenian
na polje marko na polje marko na polje marko na,Slovenian
kako dalec se kako dalec se kako dalec se kako,Slovenian
v moskvo v moskvo v moskvo v moskvo v moskvo,Slovenian
na prvi na prvi na prvi na prvi na prvi,Slovenian
smo namrec narod smo namrec narod smo namrec,Slovenian
kaksna je kaksna je kaksna je kaksna je kaksna,Slovenian
gregor ali gregor ali gregor ali gregor ali,Slovenian
gornik in njegov gornik in njegov gornik in,Slovenian
kovacev pa kovacev pa kovacev pa kovacev pa,Slovenian
pa bogvedi pa bogvedi pa bogvedi pa bogvedi pa,Slovenian
dezevalo je in dezevalo je in dezevalo je in,Slovenian
odprl je oci odprl je oci odprl je oci odprl je,Slovenian
na veji se na veji se na veji se na veji se na,Slovenian
to si storila to si storila to si storila to si,Slovenian
tudi zdaj ni tudi zdaj ni tudi zdaj ni tudi zdaj,Slovenian
nekega vecera je nekega vecera je nekega vecera,Slovenian
nekaj mu je nekaj mu je nekaj mu je nekaj mu je,Slovenian
hudo je hudo je hudo je hudo je hudo je,Slovenian
odpirajo se duri odpirajo se duri odpirajo se,Slovenian
prisla sem na prisla sem na prisla sem na prisla,Slovenian
in kakor v in kakor v in kakor v in kakor v in,Slovenian
smeh je smeh je smeh je smeh je smeh je,Slovenian
kadivec {blize} kadivec {blize} kadivec {blize},Slovenian
za tiste za tiste za tiste za tiste za tiste,Slovenian
kaj je dejala kaj je dejala kaj je dejala kaj je,Slovenian
z lenimi koraki z lenimi koraki z lenimi koraki,Slovenian
luc umira je luc umira je luc umira je luc umira,Slovenian
vesele so vesele so vesele so vesele so vesele,Slovenian
kako pa  kako pa  kako pa  kako pa  kako pa,Slovenian
natocil je kozarec natocil je kozarec natocil je,Slovenian
{vsi razen {vsi razen {vsi razen {vsi razen {vsi,Slovenian
in najsi in najsi in najsi in najsi in najsi,Slovenian
po vsem po vsem po vsem po vsem po vsem,Slovenian
nikakor se nikakor se nikakor se nikakor se,Slovenian
navaden slepar navaden slepar navaden slepar,Slovenian
ven ven sepeta ven ven sepeta ven ven sepeta ven,Slovenian
oprostite hotel  oprostite hotel  oprostite,Slovenian
o prijetno o prijetno o prijetno o prijetno o,Slovenian
krosnjar se krosnjar se krosnjar se krosnjar se,Slovenian
niste nedolzni  niste nedolzni  niste nedolzni,Slovenian
polna nad polna nad polna nad polna nad polna,Slovenian
dovoli prijatelj dovoli prijatelj dovoli,Slovenian
me iscejo me iscejo me iscejo me iscejo me,Slovenian
anica je prikimala anica je prikimala anica je,Slovenian
zavzdihnil je zrak zavzdihnil je zrak zavzdihnil,Slovenian
to mislite  to mislite  to mislite  to mislite,Slovenian
le meni veruj le meni veruj le meni veruj le,Slovenian
zapomni si zapomni si zapomni si zapomni si,Slovenian
vasega hrama vasega hrama vasega hrama vasega,Slovenian
zbogom barica je zbogom barica je zbogom barica,Slovenian
o cigan kaj o cigan kaj o cigan kaj o cigan kaj,Slovenian
hm se je hm se je hm se je hm se je hm se je,Slovenian
tam glej tam glej tam glej tam glej tam glej,Slovenian
ves cas ves cas ves cas ves cas ves cas,Slovenian
pa ga poprasa pa ga poprasa pa ga poprasa pa ga,Slovenian
siroko odprte so siroko odprte so siroko odprte,Slovenian
tiste narodove svetinje tiste narodove svetinje,Slovenian
ali sli ali sli ali sli ali sli ali sli,Slovenian
zabobnelo je nekje zabobnelo je nekje zabobnelo,Slovenian
in majhen in majhen in majhen in majhen in,Slovenian
kaj je pihala kaj je pihala kaj je pihala kaj je,Slovenian
zasel je v zasel je v zasel je v zasel je v,Slovenian
posebno polrazcvela posebno polrazcvela posebno,Slovenian
vsaj tako vsaj tako vsaj tako vsaj tako vsaj,Slovenian
toda venomer toda venomer toda venomer toda,Slovenian
udarci bodo udarci bodo udarci bodo udarci bodo,Slovenian
zakaj kricite zakaj kricite zakaj kricite zakaj,Slovenian
zaspan mizerere zaspan mizerere zaspan mizerere,Slovenian
